WORLD,NAME,AGE GROUP,GENDER ,OCCULT,ETHNICITY,JOB,JOB DETAIL / BRANCH AND LEVEL,NOTES,PLAYABLE SIM,STATUS,Family Status,"LOT VALUE
=IF(Lots!I#="""","""",Lots!I#)",HOUSEHOLD FUNDS,BANK CASH,TOTAL,WEALTH CLASS,INDIVIDUAL WEALTH CLASS,CLUB,FAME LEVEL,PET,PET NOTES,PRESTIGE RANK,SUGAR,DOS,OWES KASON MONEY,OWES KASON TIME,FAITH,ADDICTION,ALIGNMENT,POWER SOURCE,FORM LEVEL,MAGICAL ABILITIES,SPELLS,ALCHEMY POTIONS,ALTAR CONFIGURATIONS,OCCULT GROUP,LANGUAGE SPOKEN,POLITICAL ALIGNMENT,ORIENTATION
Tartosa,Devante Sparks,Young Adult,Male,Human,Tartosian,WEDDING CAKE VENDOR NPCS,,,No,Ongoing,,,"§7,500",,"§7,500",Destitute,Destitute,,,,,,,,,,,,,,,,,,,,"Tartosiano , Simlish",,Straight
Tartosa,Shannon McDowd,Young Adult,Female,Human,Tartosian,WEDDING CAKE VENDOR NPCS,,,No,Ongoing,,,"§7,500",,"§7,500",Destitute,Destitute,,,,,,,,,,,,,,,,,,,,"Tartosiano , Simlish",,Straight
Tartosa,Takeshi Watanabe,Young Adult,Male,Human,Komorebigan,WEDDING CAKE VENDOR NPCS,,,No,Ongoing,,,"§7,500",,"§7,500",Destitute,Destitute,,,,,,,,,,,,,,,,,,,,"Tartosiano , Komorebigo",,Straight
Tartosa,Arielle Peloquin,Adult,Female,Human,Tartosian,Education,,Brielle Delecroix's mom who abandoned her,No,Not Started,Delacroix_Peloquin,,"§40,000",,"§40,000",Poor,Poor,,,,,,,,,,,,,,,,,,,,Tartosiano,,Straight
Tartosa,Linville Peloquin,Adult,Male,Human,Tartosian,Engineer,,,No,Not Started,Delacroix_Peloquin,,"Same as Arielle, Same Household",,,,Poor,,,,,,,,,,,,,,,,,,,,Tartosiano,,Straight
Tartosa,Rain Peloquin,Toddler,Male,Human,Tartosian,,,,No,Not Started,Delacroix_Peloquin,,"Same as Arielle, Same Household",,,,Poor,,,,,,,,,,,,,,,,,,,,Tartosiano,,
Tartosa,Sunshine Peloquin,Infant,Female,Human,Tartosian,,,,No,Not Started,Delacroix_Peloquin,,"Same as Arielle, Same Household",,,,Poor,,,,,,,,,,,,,,,,,,,,Tartosiano,,
Tartosa,Enzo Ashcroft,Elder,Male,Human,Western Simli,Self employed,"Piccola Luce Owner, Jewlery Crafting and selling","Second son of Edgar & Mirelle Ashcroft, eccentric,check Ashcroft Faircroft family tree to see relations",Yes,Not Started,Ashcroft_Faircroft_Croftcroft_Ironsoul_Grayhawk_Moretti_Usher_Vionna_Kaltman,,"§160,000",,"§160,000",Middle Class,Middle Class,,,,,,,,,,,,,,,,,,,,"Tartosiano , Simlish",,Straight
Tartosa,Tourmaline Ashcroft,Young Adult,Female,Everdew Fae,Selvadoradian,Self employed,Jewlery Crafting and selling at Piccola Luce,"South Asian (India/Sri Lanka),Much younger than Enzo Ashcroft but married to him, gemology fairy, tolerated by older family, except bartholomew Faircroft of course,check Ashcroft Faircroft family tree to see relations, Probably Disliked by: Traditionalists or high society witches, sister to Ferren Ironsoul, the metal witch",Yes,Not Started,Ashcroft_Faircroft_Croftcroft_Ironsoul_Grayhawk_Moretti_Usher_Vionna_Kaltman,,same as Enzo Ashcroft,,,,Middle Class,,,,,,,,,,,,Good,Crystals,3,"sprite form, studious","banishment, cleanse, displacement, doppleganger conjuration, exemplum,keratin conversion, transfigure, vanish","Aphrodisia, feather weight elixir, stamina tonic",,,"Tartosiano , Selvadoradian",,Straight
Tartosa,Dorian Moretti,Adult,Male,Human,Western Simli,Self employed,"Celebrazioni D'Amore Owner , Sells and Makes Nectar","Son of bartholomew and Sylvia Faircroft, Lives in Tartosa, specializes in wine making and has vineyard respected but distant from core farm family cuz of bartholomew's homophobia,check Ashcroft Faircroft family tree to see relations",Yes,Not Started,Ashcroft_Faircroft_Croftcroft_Ironsoul_Grayhawk_Moretti_Usher_Vionna_Kaltman,,"§155,000",,"§155,000",Middle Class,Middle Class,"Soil to mouth Association , The Llamazonian Society",,"Dog ,Dog",,,,,,,,,,,,,,,,,"Tartosiano , Simlish",,Same Gender
Tartosa,Simon Moretti,Adult,Male,Human,Tartosian,Self employed,Sells and Makes Nectar at Celebrazioni D'Amore,"Dorian Moretti's husband, calm mediator,check Ashcroft Faircroft family tree to see relations",Yes,Not Started,Ashcroft_Faircroft_Croftcroft_Ironsoul_Grayhawk_Moretti_Usher_Vionna_Kaltman,,"same as dorian, same household",,,,Middle Class,Soil to mouth Association,,,,,,,,,,,,,,,,,,,Tartosiano,,Same Gender
Tartosa,Julian Moretti,Teenager,Male,Human,Tartosian & Western Simli,"Boarding-Militant School Student , Mock Trial Team member",,"Adopted son of Dorian and Simon Moretti, tries to keep peace between family branches,check Ashcroft Faircroft family tree to see relations",Yes,Not Started,Ashcroft_Faircroft_Croftcroft_Ironsoul_Grayhawk_Moretti_Usher_Vionna_Kaltman,,"same as dorian, same household",,,,Middle Class,,,,,,,,,,,,,,,,,,,,"Simlish , Tartosiano",,Both Genders
Tartosa,Mckinley Moretti,Infant,Male,Human,Tartosian & Western Simli,,,"Adopted son of Dorian and Simon Moretti, check Ashcroft Faircroft family tree to see relations",Yes,Not Started,Ashcroft_Faircroft_Croftcroft_Ironsoul_Grayhawk_Moretti_Usher_Vionna_Kaltman,,"same as dorian, same household",,,,Middle Class,,,,,,,,,,,,,,,,,,,,"Simlish , Tartosiano",,
Tartosa,Hawthorne Ashcroft,Elder,Male,Human,Western Simli,Self employed,"Owns Baia Dell'Amore, Florist","Flower Farmer
First son of Edgar & Mirelle Ashcroft, aloof, doesn’t like Velma’s side of the family/bartholomew's side ie the Farcrofts, flower farmer,check Ashcroft Faircroft family tree to see relations",Yes,Not Started,Ashcroft_Faircroft_Croftcroft_Ironsoul_Grayhawk_Moretti_Usher_Vionna_Kaltman,,"§90,000",,"§90,000",Poor,Poor,"Cedar Creek Country Club , Soil to mouth Association",,,,,,,,,,,,,,,,,,,"Tartosiano , Simlish",,Straight
Tartosa,Linnet Ashcroft,Elder,Female,Human,Toki,Self employed,Forist at Baia Dell'Amore,"Flower farmer
hawthorne Ashcroft’s wife, gentle, neutral,check Ashcroft Faircroft family tree to see relations",Yes,Not Started,Ashcroft_Faircroft_Croftcroft_Ironsoul_Grayhawk_Moretti_Usher_Vionna_Kaltman,,"same as hawthorne, same household",,,,Poor,"Cedar Creek Country Club , Soil to mouth Association",,,,,,,,,,,,,,,,,,,"Tartosiano , Toki Sulani",,Straight
Tartosa,Andrei Ashcroft,Young Adult,Male,Human,Toki,Unemployed,,"Child of hawthorne & linnet Ashcroft,will inherit flower farm/business from parents, lives as an npc,check Ashcroft Faircroft family tree to see relations",Yes,Not Started,Ashcroft_Faircroft_Croftcroft_Ironsoul_Grayhawk_Moretti_Usher_Vionna_Kaltman,,"same as hawthorne, same household",,,,Poor,Cedar Creek Country Club,,,,,,,,,,,,,,,,,,,"Tartosiano , Toki Sulani",,Same Gender
Tartosa,Agustus Ashcroft,Elder,Male,Ghost,Western Simli,NA,,"Original owner of Olde Mill Hill, respected by all, Husband of Isadora. Father of Beatrice Faircroft and Edgar Ashcroft, check Ashcroft Faircroft family tree to see relations",No,Not Started,Ashcroft_Faircroft_Croftcroft_Ironsoul_Grayhawk_Moretti_Usher_Vionna_Kaltman,,,,,,,,,,,,,,,,,,,,,,,,,,"Tartosiano , Simlish",,Straight
Tartosa,Isadora Ashcroft,Elder,Female,Ghost,Western Simli,NA,,"Wife of Augustus Faircroft, mother of Beatrice Faircroft and Edgar Ashcroft matriarchal figure,check Ashcroft Faircroft family tree to see relations",No,Not Started,Ashcroft_Faircroft_Croftcroft_Ironsoul_Grayhawk_Moretti_Usher_Vionna_Kaltman,,,,,,,,,,,,,,,,,,,,,,,,,,"Tartosiano , Simlish",,Straight
Tartosa,Edgar Ashcroft,Elder,Male,Ghost,Western Simli,NA,,"Second child of Arthur & Isadora Ashcroft Younger sibling To Beatrice Faircroft, married to Mirelle Ashcroft, father of Fiona, Elliot, Enzo and Saffron Ashcroft, didn't get the farm and resents Charles and his decendats for it,check Ashcroft Faircroft family tree to see relations",No,Not Started,Ashcroft_Faircroft_Croftcroft_Ironsoul_Grayhawk_Moretti_Usher_Vionna_Kaltman,,,,,,,,,,,,,,,,,,,,,,,,,,"Tartosiano , Simlish",,Straight
Tartosa,Mirelle Ashcroft,Elder,Female,Ghost,Western Simli,NA,,"Edgar Ashcroft's spouse mother to his children, conservative, passed on traditional views,check Ashcroft Faircroft family tree to see relations",No,Not Started,Ashcroft_Faircroft_Croftcroft_Ironsoul_Grayhawk_Moretti_Usher_Vionna_Kaltman,,,,,,,,,,,,,,,,,,,,,,,,,,"Tartosiano , Simlish",,Straight
Tartosa,Ferren Ironsoul,Young Adult,Male,Witch,Selvadoradian,NPC-Agent,,younger Brother of Tourmaline Ashcroft,No,Not Started,Ashcroft_Faircroft_Croftcroft_Ironsoul_Grayhawk_Moretti_Usher_Vionna_Kaltman,,"§20,000",,"§20,000",Poor,Poor,,,,,,,,,,,,Neutral,Metal,3,Studious,"Displace, Exemplum, keratn conversion, complex clarity charm",,"Conjure Sustenance, summon familiar",Arcane Accord,"Tartosiano , Selvadoradian",,Same Gender
Tartosa,Darien Valez,Adult,Male,Human,Selvadoradian,Scientist,,,No,Not Started,Valez,,"§60,000",,"§60,000",Poor,Poor,,,,,,,,,,,,,,,,,,,,"Tartosiano , Selvadoradian",,Straight
Tartosa,Camina Valez,Adult,Female,Human,Komorebigan,Scientist,,,No,Not Started,Valez,,"Same as Darien, same household",,,,Poor,,,,,,,,,,,,,,,,,,,,"Tartosiano , Komorebigo",,Straight
Tartosa,Niva Valez,Toddler,Female,Human,Selvadoradian & Komorebigan,,,,No,Not Started,Valez,,"Same as Darien, same household",,,,Poor,,,,,,,,,,,,,,,,,,,,"Tartosiano , Komorebigo , Selvadoradian",,
Tartosa,Oren Valez,Toddler,Male,Human,Selvadoradian & Komorebigan,,,,No,Not Started,Valez,,"Same as Darien, same household",,,,Poor,,,,,,,,,,,,,,,,,,,,"Tartosiano , Komorebigo , Selvadoradian",,
Tartosa,Kalea Valez,Infant,Female,Human,Selvadoradian & Komorebigan,,,,No,Not Started,Valez,,"Same as Darien, same household",,,,Poor,,,,,,,,,,,,,,,,,,,,"Tartosiano , Komorebigo , Selvadoradian",,
Tomarang,Bua Bun Ma,Elder,Female,Human,Tomaruan,Retired,,,No,Ongoing,,,In Game,,,,,,,,,,,,,,,,,,,,,,,,Tomaru,,Straight
Tomarang,Kasem Bun Ma,Young Adult,Male,Human,Tomaruan,Tech Guru,,,No,Ongoing,,,In Game,,,,,,,,,,,,,,,,,,,,,,,,Tomaru,,Straight
Tomarang,Nin Bun Ma,Young Adult,Female,Human,Tomaruan,Athlete,,"Give Job
Pro athlete Branch",No,Ongoing,,,In Game,,,,,The Athletics Club,,,,,,,,,,,,,,,,,,,Tomaru,,Straight
Tomarang,Sud Bun Ma,Toddler,Male,Human,Tomaruan,,,,No,Ongoing,,,In Game,,,,,,,,,,,,,,,,,,,,,,,,Tomaru,,
Tomarang,Vanesha Cahyaputri,Young Adult,Female,Human,Tomaruan,Barister,,Give Job,No,Not Started,,,In Game,,,,,The Bar Association,,,,,,,,,,,,,,,,,,,Tomaru,,Straight
Tomarang,Zhafira Cahyaputri,Teenager,Female,Human,Tomaruan,"Specialized/Magnetic Public School  Student , Computer Team Member",,GIVE JOB,No,Not Started,,,In Game,,,,,,,,,,,,,,,,,,,,,,,,Tomaru,,Straight
Tomarang,Panya Li,Adult,Male,Human,Tomaruan,Secret Agent,,Give Job,No,Ongoing,,,In Game,,,,,,,,,,,,,,,,,,,,,,,,Tomaru,,Straight
Tomarang,Chánh Linh,Elder,Male,Human,Tomaruan,Retired,,,No,Ongoing,,,In Game,,,,,,,,,,,,,,,,,,,,,,,,Tomaru,,Straight
Tomarang,Arturo Linh,Elder,Male,Human,Tomaruan,Astronaut,,,No,Ongoing,,,In Game,,,,,,,,,,,,,,,,,,,,,,,,Tomaru,,Straight
Tomarang,Thi Linh,Young Adult,Female,Human,Tomaruan,Secret Agent,,,No,Ongoing,,,In Game,,,,,,,,,,,,,,,,,,,,,,,,Tomaru,,Straight
Tomarang,Liên Sadya,Adult,Female,Human,Tomaruan,Active Fashion Designer,,GIVE JOB,No,Not Started,,,In Game,,,,,The Fashion Forward Club,,,,,,,,,,,,,,,,,,,Tomaru,,Straight
Tomarang,Alon Sadya,Adult,Male,Human,Tomaruan,Criminal,,"Give Job
Villan Branch",No,Not Started,,,In Game,,,,,,,,,,,,,,,,,,,,,,,,Tomaru,,Straight
Tomarang,Cam Sadya,Child,Female,Human,Tomaruan,"Alternative (Public) School Child , Ballet club",,GIVE JOB,No,Not Started,,,In Game,,,,, The Ballerinas,,,,,,,,,,,,,,,,,,,Tomaru,,
Willow Creek,Abd-al-Alim Al-Saud,Elder,Male,Human,North Windenburgian,Retired,,,No,Not Started,Al-Saud_Wesley_Al-Nahyan_Guidroz,,"§30,000",,"§30,000",Poor,Poor,,,,,,,,,,,,,,,,,,,,"Simlish , Windenburgish",,Straight
Willow Creek,Amal Al-Saud,Elder,Female,Human,North Windenburgian,Retired,,,No,Not Started,Al-Saud_Wesley_Al-Nahyan_Guidroz,,"Same as Abd-al-Alim, Same household",,,,Poor,,,,,,,,,,,,,,,,,,,,"Simlish , Windenburgish",,Straight
Willow Creek,Frank Wesley,Elder,Male,Human,Ravenian,Retired,,,No,Not Started,Al-Saud_Wesley_Al-Nahyan_Guidroz,,"§20,000",,"§20,000",Poor,Poor,,,,,,,,,,,,,,,,,,,,"Simlish , Ravena",,Straight
Willow Creek,Frankie Wesley,Elder,Female,Human,Ravenian,Retired,,,No,Not Started,Al-Saud_Wesley_Al-Nahyan_Guidroz,,"Same as Frank , Same Household",,,,Poor,,,,,,,,,,,,,,,,,,,,"Simlish , Ravena",,Straight
Willow creek,Perrin Meylor,Elder,Male,Human,Western Simli,Active Politician,,,No,Not Started,,,"§8,000",,"§8,000",Destitute,Destitute,,,,,,,,,,,,,,,,,,,,Simlish,Landshaarer,Straight
Willow Creek,Pastor Malak Varron,Adult,Male,Human,Tomaruan,Religious Official,,"Salt and pepper, Friends with Kason Blackwood",No,Not Started,,,"§50,000",,"§50,000",Poor,Poor, Dreams Of Approach,,,,,,Dom,,,Worship of the Watcher,,,,,,,,,,"Simlish , Tomaru",Plumbobtician,Straight
Willow Creek,Sister Hildegard Vionna,Elder,Female,Human,Tartosian,"NPC-Agent ,  Nun",,Harsh and overbearing and rigid,No,Not Started,Ashcroft_Faircroft_Croftcroft_Ironsoul_Grayhawk_Moretti_Usher_Vionna_Kaltman,,"§1,000",,"§1,000",Destitute,Destitute,,,,,,,,,,Worship of the Watcher,,,,,,,,,,"Simlish , Tartosiano",,Straight
Willow Creek,Sister Kalliope Severina,Adult,Female,Human,Tartosian,"NPC-Agent ,  Nun",,Promiscuous and corrupt,No,Not Started,,,"§16,000",,"§16,000",Poor,Poor,,,,,,,,,,Worship of the Watcher,,,,,,,,,,"Simlish , Tartosiano",,Straight
Willow Creek,Sister Carmella Varezzi,Young Adult,Female,Human,Tartosian,"NPC-Agent ,  Nun",,pure and celibate and good,No,Not Started,,,"§4,000",,"§4,000",Destitute,Destitute,,,,,,,,,,,,,,,,,,,,"Simlish , Tartosiano",,Straight
Willow Creek,Ethel Ridley,Elder,Female,Human,Western Simli,Retired,,"ethans mom, emotional incest with son, hates kamila, internalized misogony",Yes,Not Started,Ridley,,"same as ethan, same household",,,,Destitute,"Cedar Creek Country Club , The Bar Association",,,,,,,,,Worship of the Watcher,,,,,,,,,,Simlish,,Straight
Willow Creek,Ethan Ridley ,Adult,Male,Human,Western Simli,Active Lawyer,,"unfaithful, charismatic,  mamas boy, lazy",Yes,Not Started,Ridley,,"§130,000",,"§130,000",Middle Class,Middle Class,,,,,,,,,,,,,,,,,,,,Simlish,Apolitical,Straight
Willow Creek,Kamila Ridley ,Adult,Female,Human,Western Simli,Culinary,,"Culinary Branch
talented chef, overwhelmed, chubby, easy to sway, low self esteem",Yes,Not Started,Ridley,,"same as ethan, same household",,,,Middle Class,The Foodies,,,,,,,,,,,,,,,,,,,Simlish,,Straight
Willow Creek,Johanna Ridley ,Teenager,Female,Human,Western Simli,"High School Student , Babysitter , Student Council member",,"eldest teen, wants to have good healthy family, Jorien's bff",Yes,Not Started,Ridley,,"same as ethan, same household",,,,Middle Class,,,,,,,,,,,,,,,,,,,,Simlish,,Straight
Willow Creek,Jade Ridley,Teenager,Female,Human,Western Simli,"High School Student , Cheer Team Member , Fashion Club Member.",,"goth, aspiring guitarist,  gay, learned guitar from ethan, bonds with ethan over love for the instrument",Yes,Not Started,Ridley,,"same as ethan, same household",,,,Middle Class,The Fashion Forward Club,,,,,,,,,,,,,,,,,,,Simlish,,Same Gender
Willow Creek,Jodie Ridley,Teenager,Female,Human,Western Simli,"High School Student , Performing Arts club member",,"miss popular, social media addiction, desperate for attention, low self esteem, mommy's girl",Yes,Not Started,Ridley,,"same as ethan, same household",,,,Middle Class,The Nichole Yoh Fan Club,,,,,,,,,,,,,,,,,,,Simlish,,Straight
Willow Creek,Jonathan Ridley,Child,Male,Human,Western Simli,"Grade School Student, Scout",,"a kid, lazy and wants to be an astronaut, granny's favourite",Yes,Not Started,Ridley,,"same as ethan, same household",,,,Middle Class,Wild Scouts,,,,,,,,,,,,,,,,,,,Simlish,,
Willow Creek,Hendrik Rembrandt ,Adult,Male,Human,South Windenburgian,Active Photographer,,South Windenburgian,No,Not Started,Rembrandt,,"§160,000",,"§160,000",Middle Class,Middle Class,,,,,,,,,,,,,,,,,,,,"Simlish , Windenburgish",,Straight
Willow Creek,Anneliese Rembrandt ,Adult,Female,Human,South Windenburgian,Painter,,"South Windenburgian, talented painter",No,Not Started,Rembrandt,,"same as Hendrick, same household",,,,Middle Class,The Art Appreciation Society,,,,,,,,,,,,,,,,,,,"Simlish , Windenburgish",,Straight
Willow Creek,Jorien Rembrandt ,Teenager,Female,Human,South Windenburgian,"High School Student , STEM club member , Tutor",,"South Windenburgian, Johanna's bff, gay",No,Not Started,Rembrandt,,"same as Hendrick, same household",,,,Middle Class,"The Library Club , The STEM Society",,,,,,,,,,,,,,,,,,,"Simlish , Windenburgish",,Same Gender
Willow Creek,Pim Rembrandt ,Infant,Male,Human,South Windenburgian,,,,No,Not Started,Rembrandt,,"same as Hendrick, same household",,,,Middle Class,,,,,,,,,,,,,,,,,,,,"Simlish , Windenburgish",,
Willow Creek,Calla Rembrandt ,Infant,Female,Human,South Windenburgian,,,,No,Not Started,Rembrandt,,"same as Hendrick, same household",,,,Middle Class,,,,,,,,,,,,,,,,,,,,"Simlish , Windenburgish",,
Willow Creek,Eze Musa,Adult,Male,Human,Eastern Simli,Basiness,,"religious, wants kids",No,Not Started,Musa,,"§40,000",,"§40,000",Poor,Poor,,,,,,,,,,,,,,,,,,,,Simlish,,Straight
Willow Creek,Zainab Musa,Adult,Female,Human,Eastern Simli,"Uni-Economics , Retail Employee",,"religious, wants kids",No,Not Started,Musa,,"same as Eze, same household",,,,Poor,,,,,,,,,,,,,,,,,,,,Simlish,,Straight
Willow Creek,Vincent Obaja,Adult,Male,Human,Eastern Simli,Doctor,,"Dad Broken, emotionally distant, overprotective, still mourning his wife’s murder",No,Not Started,Obaja,,"§75,000",,"§75,000",Poor,Poor,,,Cat,,,,,,,,,,,,,,,,,"Simlish , Tomaru",,Straight
Willow Creek,Sloane Obaja,Teenager,Female,Human,Eastern Simli,"Alternative Public School Student  , Football Team Member",,"Teen Bi, rebellious, sharp-minded, might be secretly investigating her mom’s murder,  wants to be a detective ",No,Not Started,Obaja,,"same as Vincent, same household",,,,Poor,,,,,,,,,,,,,,,,,,,,"Simlish , Tomaru",,Same Gender
Willow Creek,Della Obaja,Adult,Female,Ghost,Eastern Simli,NA,,"Murdered by Evelyn Brown, watches over her kids",No,Not Started,Obaja,,,,,,,,,,,,,,,,,,,,,,,,,,"Simlish , Tomaru",,Straight
Willow Creek,Brian Brown ,Young Adult,Male,Human,Ravenian,Painter,,"Friendly, average guy, loves his wife but is completely oblivious.",No,Not Started,Brown,,"§80,000",,"§80,000",Poor,Poor,,,Dog,,,,,,,,,,,,,,,,,"Simlish , Ravena",,Straight
Willow Creek,Evelyn Brown ,Young Adult,Female,Human,Ravenian,Gardener,,"Secretly a serial killer, manipulative, wants to keep killing.",No,Not Started,Brown,,"same as Brian, same household",,,,Poor,,,,,,,,,,,,,,,,,,,,"Simlish , Ravena",,Straight
Willow Creek,Mia Brown ,Child,Female,Human,Ravenian,"Grade School Student , Ballet Club",,"Child, Loving, innocent, clueless, adores their mom",No,Not Started,Brown,,"same as Brian, same household",,,,Poor,"The Barbie Fan Club ,  The Ballerinas",,,,,,,,,,,,,,,,,,,"Simlish , Ravena",,
Willow Creek,Jordan Ellis,Young Adult,Female,Human,Komorebigan,Writer,,Journalist ,No,Not Started,,,"§80,000",,"§80,000",Poor,Poor,The Bar Association,,,,,,,,,,,,,,,,,,,"Simlish , Komorebigo",,Straight
Willow Creek,Eugene Heartwell,Elder,Male,Human,Western Simli,At-Home Daycare Teacher,,"old couple, owns live in daycare ",No,Not Started,Heartwell_Baek_Beaumont_Nguyen_Schulz_Arista_Okafor,,"§40,000",,"§40,000",Poor,Poor,,,Dog,well trained,,,,,,Cult of the Cowplant,,,,,,,,,,Simlish,,Straight
Willow Creek,Mabel Heartwell,Elder,Female,Human,Western Simli,At-Home Daycare Teacher,,"old couple, owns live in daycare ",No,Not Started,Heartwell_Baek_Beaumont_Nguyen_Schulz_Arista_Okafor,,"Same as Eugene, same househld",,,,Poor,,,,,,,,,,Cult of the Cowplant,,,,,,,,,,Simlish,,Straight
Willow Creek,Edward King,Elder,Male,Human,Tomaruan,Basiness,,Wealthy father,No,Not Started,Khin_King,,"§170,000",,"§170,000",Middle Class,Middle Class,,,Cat,,,,,,,,,,,,,,,,,"Simlish , Tomaru",,Straight
Willow Creek,Constance King,Adult,Female,Human,Tomaruan,Social Media,,Manipulative mother,No,Not Started,Khin_King,,"Same as Edward, same household",,,,Middle Class,,,,,,,,,,,,,,,,,,,,"Simlish , Tomaru",,Straight
Willow Creek,Regina King,Teenager,Female,Human,Tomaruan,"High School Student , Cheer Team Member",,"HBIC, Jodie's rival, popular Head cheer",No,Not Started,Khin_King,,"Same as Edward, same household",,,,Middle Class,"The Fashion Forward Club , The Nichole Yoh Fan Club",,,,,,,,,,,,,,,,,,,"Simlish , Tomaru",,Straight
Willow Creek,Igor Pigafetta,Adult,Male,Alien,Sixan ( Ravenian disguise ),Education,,"dad, professor, accomplished",No,Not Started,Pigafetta,,"§160,000",,"§160,000",Middle Class,Middle Class,Unexplained Anomalies Enthusiasts,,,,,,,,,,,,,,,,,,,"Simlish , Sixami , Ravena",,Straight
Willow Creek,Maria Pigafetta,Adult,Female,Alien,Sixan ( Ravenian disguise ),"Scientist  , NPC Senior Pollination Technician",,"mom, academic , accomplished",No,Not Started,Pigafetta,,"Same as Igor, same household",,,,Middle Class,,,,,,,,,,,,,,,,,,,,"Simlish , Sixami , Ravena",,Straight
Willow Creek,Manara Pigafetta,Child,Female,Alien,Sixan ( Ravenian disguise ),"Grade School Student , School Newspaper , School Orchestra , Ballet Club , Science Club , Swimmming Lessons",,"daughter, child, academic",No,Not Started,Pigafetta,,"Same as Igor, same household",,,,Middle Class,"The Library Club ,  The Ballerinas , The Swimming Club",,,,,,,,,,,,,,,,,,,"Simlish , Sixami , Ravena",,
Willow Creek,Giovan Pigafetta,Newborn,Male,Alien,Sixan ( Ravenian disguise ),,,,No,Not Started,Pigafetta,,"Same as Igor, same household",,,,Middle Class,,,,,,,,,,,,,,,,,,,,"Simlish , Sixami , Ravena",,
Willow Creek,Faithe MacAllister,Elder,Female,Human,Komorebigan,Retired,,"Naida and Victoria's mom, favours Naida",No,Ongoing,MacAllister,,"§50,000",,"§50,000",Poor,Poor,,,,,,,,,,,,,,,,,,,,"Simlish , Komorebigo",,Straight
Willow Creek,Sigifred MacAllister,Elder,Male,Human,Komorebigan,Retired,,"Naida and Victoria's dad, favours Naida",No,Ongoing,MacAllister,,"Same as Faithie MacAllister, Same Household",,,,Poor,,,,,,,,,,,,,,,,,,,,"Simlish , Komorebigo",,Straight
Windenburg,Kyle Kyleson,Young Adult,Male,Human,Western Simli,"Unemployed , Shady Pharma",,,No,Ongoing,,,In Game,,,,,,,,,,,,,,,,,,,,,,,,Simlish,,Straight
